candidate_id,cert_order,name,issuer,year
CAND_0079043,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079043,2,Six Sigma Green Belt,ASQ,2025
CAND_0079047,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079047,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079050,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079050,2,Six Sigma Green Belt,ASQ,2024
CAND_0079056,1,Six Sigma Green Belt,ASQ,2018
CAND_0079060,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0079060,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079062,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079062,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079069,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079069,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0079071,1,Six Sigma Green Belt,ASQ,2019
CAND_0079071,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079077,1,Six Sigma Green Belt,ASQ,2020
CAND_0079082,1,Six Sigma Green Belt,ASQ,2025
CAND_0079085,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079085,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079087,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079087,2,Six Sigma Green Belt,ASQ,2020
CAND_0079089,1,AWS Certified Machine Learning Specialty,AWS,2030
CAND_0079090,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079096,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079097,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079098,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079099,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079105,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079105,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0079107,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079109,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079109,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079110,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079111,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079114,1,Six Sigma Green Belt,ASQ,2021
CAND_0079122,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079124,1,Six Sigma Green Belt,ASQ,2020
CAND_0079124,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079133,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079133,2,Six Sigma Green Belt,ASQ,2021
CAND_0079138,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079138,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079143,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079146,1,Six Sigma Green Belt,ASQ,2025
CAND_0079146,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079152,1,Six Sigma Green Belt,ASQ,2019
CAND_0079152,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079164,1,Six Sigma Green Belt,ASQ,2022
CAND_0079164,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0079166,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079166,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0079167,1,Six Sigma Green Belt,ASQ,2022
CAND_0079169,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079169,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079174,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079174,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079175,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079180,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079180,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079194,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079194,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079197,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079197,2,Six Sigma Green Belt,ASQ,2022
CAND_0079206,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079207,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079207,2,Six Sigma Green Belt,ASQ,2021
CAND_0079215,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079215,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0079228,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079228,2,Six Sigma Green Belt,ASQ,2025
CAND_0079239,1,Six Sigma Green Belt,ASQ,2021
CAND_0079239,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079240,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079240,2,Six Sigma Green Belt,ASQ,2020
CAND_0079241,1,Six Sigma Green Belt,ASQ,2023
CAND_0079241,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0079242,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079242,2,Six Sigma Green Belt,ASQ,2019
CAND_0079244,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079244,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079248,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079253,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079253,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079256,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079256,2,Six Sigma Green Belt,ASQ,2018
CAND_0079258,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079258,2,Six Sigma Green Belt,ASQ,2024
CAND_0079260,1,Six Sigma Green Belt,ASQ,2023
CAND_0079260,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079262,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079265,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079265,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079266,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079266,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079267,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079268,1,Six Sigma Green Belt,ASQ,2019
CAND_0079268,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079276,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079279,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079279,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079280,1,Six Sigma Green Belt,ASQ,2020
CAND_0079280,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079281,1,Six Sigma Green Belt,ASQ,2018
CAND_0079281,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0079304,1,Six Sigma Green Belt,ASQ,2023
CAND_0079304,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079305,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079313,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079313,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079314,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079316,1,Six Sigma Green Belt,ASQ,2025
CAND_0079316,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079317,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079317,2,Six Sigma Green Belt,ASQ,2019
CAND_0079327,1,Six Sigma Green Belt,ASQ,2019
CAND_0079337,1,Six Sigma Green Belt,ASQ,2023
CAND_0079345,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079345,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0079352,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079353,1,Six Sigma Green Belt,ASQ,2023
CAND_0079353,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079358,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079358,2,Six Sigma Green Belt,ASQ,2024
CAND_0079363,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079363,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079369,1,Six Sigma Green Belt,ASQ,2024
CAND_0079370,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079376,1,Six Sigma Green Belt,ASQ,2024
CAND_0079384,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079388,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079388,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079389,1,Six Sigma Green Belt,ASQ,2019
CAND_0079389,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079392,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079393,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079395,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079399,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079400,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079407,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079407,2,Six Sigma Green Belt,ASQ,2022
CAND_0079408,1,Six Sigma Green Belt,ASQ,2022
CAND_0079410,1,Six Sigma Green Belt,ASQ,2022
CAND_0079410,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079417,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0079418,1,Six Sigma Green Belt,ASQ,2025
CAND_0079421,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079421,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079427,1,Six Sigma Green Belt,ASQ,2020
CAND_0079427,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079429,1,Six Sigma Green Belt,ASQ,2023
CAND_0079434,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079434,2,Six Sigma Green Belt,ASQ,2018
CAND_0079438,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079442,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079442,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079444,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079444,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079445,1,Six Sigma Green Belt,ASQ,2018
CAND_0079453,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079453,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079456,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079456,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079458,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079464,1,Six Sigma Green Belt,ASQ,2018
CAND_0079466,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079467,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079472,1,Six Sigma Green Belt,ASQ,2020
CAND_0079472,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0079474,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079488,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079488,2,Six Sigma Green Belt,ASQ,2025
CAND_0079489,1,Six Sigma Green Belt,ASQ,2018
CAND_0079489,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079491,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079491,2,Six Sigma Green Belt,ASQ,2018
CAND_0079500,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079501,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079501,2,Six Sigma Green Belt,ASQ,2024
CAND_0079503,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079506,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079508,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079515,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079515,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0079516,1,Six Sigma Green Belt,ASQ,2020
CAND_0079521,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079527,1,Six Sigma Green Belt,ASQ,2022
CAND_0079527,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079530,1,Six Sigma Green Belt,ASQ,2025
CAND_0079530,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079532,1,Six Sigma Green Belt,ASQ,2022
CAND_0079532,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0079536,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079536,2,Six Sigma Green Belt,ASQ,2022
CAND_0079538,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079538,2,Six Sigma Green Belt,ASQ,2023
CAND_0079541,1,Six Sigma Green Belt,ASQ,2023
CAND_0079546,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079557,1,Six Sigma Green Belt,ASQ,2025
CAND_0079564,1,Six Sigma Green Belt,ASQ,2024
CAND_0079566,1,Six Sigma Green Belt,ASQ,2025
CAND_0079566,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079568,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079568,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079576,1,Six Sigma Green Belt,ASQ,2021
CAND_0079578,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079584,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079584,2,Six Sigma Green Belt,ASQ,2021
CAND_0079585,1,Six Sigma Green Belt,ASQ,2021
CAND_0079585,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079587,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079587,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079607,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079607,2,Six Sigma Green Belt,ASQ,2021
CAND_0079610,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079610,2,Six Sigma Green Belt,ASQ,2023
CAND_0079615,1,Six Sigma Green Belt,ASQ,2020
CAND_0079616,1,Six Sigma Green Belt,ASQ,2022
CAND_0079619,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079619,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079621,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079621,2,Six Sigma Green Belt,ASQ,2025
CAND_0079624,1,Six Sigma Green Belt,ASQ,2019
CAND_0079624,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079630,1,Six Sigma Green Belt,ASQ,2025
CAND_0079630,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0079640,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079640,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0079642,1,Six Sigma Green Belt,ASQ,2019
CAND_0079643,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079644,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079644,2,Six Sigma Green Belt,ASQ,2025
CAND_0079650,1,Six Sigma Green Belt,ASQ,2025
CAND_0079650,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079661,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079661,2,Six Sigma Green Belt,ASQ,2023
CAND_0079663,1,Six Sigma Green Belt,ASQ,2020
CAND_0079663,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0079675,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079688,1,NLP Specialization,Coursera/DeepLearning.AI,2018
CAND_0079696,1,Six Sigma Green Belt,ASQ,2025
CAND_0079705,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079705,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0079708,1,Six Sigma Green Belt,ASQ,2021
CAND_0079708,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079709,1,Six Sigma Green Belt,ASQ,2019
CAND_0079709,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0079711,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079711,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079712,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079712,2,Six Sigma Green Belt,ASQ,2019
CAND_0079715,1,Six Sigma Green Belt,ASQ,2019
CAND_0079724,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079724,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079726,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079727,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079732,1,Six Sigma Green Belt,ASQ,2020
CAND_0079732,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0079735,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079735,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079751,1,Six Sigma Green Belt,ASQ,2018
CAND_0079751,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0079752,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079755,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079756,1,Six Sigma Green Belt,ASQ,2018
CAND_0079756,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079758,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079758,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079760,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0079760,2,Six Sigma Green Belt,ASQ,2024
CAND_0079763,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079763,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079766,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079768,1,Six Sigma Green Belt,ASQ,2019
CAND_0079769,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079770,1,Six Sigma Green Belt,ASQ,2020
CAND_0079772,1,Six Sigma Green Belt,ASQ,2025
CAND_0079778,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079778,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079781,1,Six Sigma Green Belt,ASQ,2024
CAND_0079783,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079784,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079784,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079787,1,Six Sigma Green Belt,ASQ,2019
CAND_0079787,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079788,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079794,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079794,2,Six Sigma Green Belt,ASQ,2019
CAND_0079795,1,Six Sigma Green Belt,ASQ,2023
CAND_0079800,1,Six Sigma Green Belt,ASQ,2019
CAND_0079800,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0079802,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079802,2,Six Sigma Green Belt,ASQ,2021
CAND_0079804,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079812,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079813,1,Six Sigma Green Belt,ASQ,2024
CAND_0079816,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079818,1,Six Sigma Green Belt,ASQ,2022
CAND_0079827,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079827,2,Six Sigma Green Belt,ASQ,2022
CAND_0079829,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079829,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079838,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079839,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079846,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079851,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079851,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0079853,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079853,2,Six Sigma Green Belt,ASQ,2025
CAND_0079854,1,Six Sigma Green Belt,ASQ,2025
CAND_0079854,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079855,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079855,2,Six Sigma Green Belt,ASQ,2021
CAND_0079859,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079859,2,Six Sigma Green Belt,ASQ,2022
CAND_0079860,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079862,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079865,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079865,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0079871,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079871,2,Six Sigma Green Belt,ASQ,2021
CAND_0079872,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079872,2,Six Sigma Green Belt,ASQ,2020
CAND_0079873,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079873,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079874,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079874,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079882,1,Six Sigma Green Belt,ASQ,2020
CAND_0079882,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079885,1,Six Sigma Green Belt,ASQ,2023
CAND_0079886,1,Six Sigma Green Belt,ASQ,2025
CAND_0079888,1,Deep Learning Specialization,Coursera/DeepLearning.AI,2025
CAND_0079893,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0079904,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079909,1,Six Sigma Green Belt,ASQ,2019
CAND_0079915,1,Six Sigma Green Belt,ASQ,2020
CAND_0079915,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0079921,1,Six Sigma Green Belt,ASQ,2023
CAND_0079922,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079922,2,Six Sigma Green Belt,ASQ,2023
CAND_0079924,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079930,1,Six Sigma Green Belt,ASQ,2023
CAND_0079932,1,Six Sigma Green Belt,ASQ,2018
CAND_0079938,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079939,1,Six Sigma Green Belt,ASQ,2024
CAND_0079939,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0079940,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079940,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079950,1,Six Sigma Green Belt,ASQ,2022
CAND_0079950,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0079961,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079963,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079964,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0079964,2,Six Sigma Green Belt,ASQ,2022
CAND_0079972,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0079974,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0079980,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0079980,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0079983,1,Six Sigma Green Belt,ASQ,2022
CAND_0079983,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0079992,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0079994,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0079994,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079995,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0079995,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0079996,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0079999,1,Six Sigma Green Belt,ASQ,2021
CAND_0080002,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0080002,2,Six Sigma Green Belt,ASQ,2021
CAND_0080017,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0080017,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0080018,1,Six Sigma Green Belt,ASQ,2022
CAND_0080019,1,Six Sigma Green Belt,ASQ,2019
CAND_0080028,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0080030,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0080030,2,Six Sigma Green Belt,ASQ,2023
CAND_0080044,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0080046,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0080046,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0080051,1,Deep Learning Specialization,Coursera/DeepLearning.AI,2023
CAND_0080051,2,LangChain for LLM Application Development,DeepLearning.AI,2023
CAND_0080064,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0080064,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0080067,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0080073,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0080076,1,Six Sigma Green Belt,ASQ,2021
CAND_0080076,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0080077,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0080077,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0080083,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0080089,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0080092,1,Six Sigma Green Belt,ASQ,2025
CAND_0080092,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0080095,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0080095,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0080101,1,Six Sigma Green Belt,ASQ,2020
CAND_0080103,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0080107,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0080107,2,Six Sigma Green Belt,ASQ,2018
CAND_0080110,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0080114,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0080114,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0080118,1,Six Sigma Green Belt,ASQ,2020
CAND_0080118,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0080128,1,Six Sigma Green Belt,ASQ,2022
CAND_0080128,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0080129,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0080138,1,Six Sigma Green Belt,ASQ,2018
CAND_0080138,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0080139,1,Six Sigma Green Belt,ASQ,2019
CAND_0080139,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0080141,1,Six Sigma Green Belt,ASQ,2024
CAND_0080141,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0080143,1,Six Sigma Green Belt,ASQ,2020
CAND_0080149,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0080153,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0080153,2,Six Sigma Green Belt,ASQ,2022
CAND_0080155,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0080165,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0080169,1,Six Sigma Green Belt,ASQ,2018
CAND_0080169,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0080172,1,Six Sigma Green Belt,ASQ,2024
CAND_0080176,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0080176,2,Six Sigma Green Belt,ASQ,2025
CAND_0080178,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0080178,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0080179,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0080179,2,Six Sigma Green Belt,ASQ,2025
CAND_0080185,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0080193,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0080193,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0080195,1,Six Sigma Green Belt,ASQ,2020
CAND_0080195,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0080196,1,Six Sigma Green Belt,ASQ,2023
CAND_0080198,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0080199,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0080199,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0080203,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0080204,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0080204,2,Six Sigma Green Belt,ASQ,2018
CAND_0080206,1,Scrum Master Certified,Scrum Alliance,2025
